13.01.2019 14:50,-1,0
13.01.2019 15:20,-1,0
13.01.2019 15:50,-1,0
13.01.2019 16:20,-1,0
13.01.2019 16:50,-1,0
13.01.2019 17:20,-1,0
13.01.2019 17:50,-1,0
13.01.2019 18:20,-2,0
13.01.2019 18:50,-2,0
13.01.2019 19:20,-2,0
13.01.2019 19:50,-2,0
13.01.2019 20:20,-2,0
13.01.2019 20:50,-2,0
13.01.2019 21:20,-2,0
13.01.2019 21:50,-2,0
13.01.2019 22:20,-2,0
13.01.2019 22:50,-2,0
13.01.2019 23:20,-2,0
13.01.2019 23:50,-2,0
14.01.2019 0:20,-1,0
14.01.2019 0:50,-1,0
14.01.2019 1:20,-1,0
14.01.2019 1:50,-1,0
14.01.2019 2:20,-1,0
14.01.2019 2:50,-1,0
14.01.2019 3:20,-1,0
14.01.2019 3:50,-1,0
14.01.2019 4:20,-1,0
14.01.2019 4:50,-1,0
14.01.2019 5:20,-1,0
14.01.2019 5:50,-1,0
14.01.2019 6:20,-1,0
14.01.2019 6:50,-1,0
14.01.2019 7:20,-1,0
14.01.2019 7:50,-1,0
14.01.2019 8:20,-1,0
14.01.2019 8:50,-1,0
14.01.2019 9:20,0,0
14.01.2019 9:50,0,0
14.01.2019 10:20,0,0
14.01.2019 10:50,-1,0
14.01.2019 11:20,-1,0
14.01.2019 11:50,-2,0
14.01.2019 12:20,-2,0
14.01.2019 12:50,-2,0
14.01.2019 13:20,-2,0
14.01.2019 13:50,-2,0
14.01.2019 14:20,-2,0
14.01.2019 14:50,-2,0
14.01.2019 15:20,-2,0
14.01.2019 15:50,-2,0
14.01.2019 16:20,-2,0
14.01.2019 16:50,-2,0
14.01.2019 17:20,-2,0
14.01.2019 17:50,-2,0
14.01.2019 18:20,-2,0
14.01.2019 18:50,-1,0
14.01.2019 19:20,-1,0
14.01.2019 19:50,-1,0
14.01.2019 20:20,-1,0
14.01.2019 20:50,-2,0
14.01.2019 21:20,-2,0
14.01.2019 21:50,-1,0
14.01.2019 22:20,-2,0
14.01.2019 22:50,-3,0
14.01.2019 23:20,-3,0
14.01.2019 23:50,-4,0
15.01.2019 0:20,-3,0
15.01.2019 0:50,-4,0
15.01.2019 1:20,-5,0
15.01.2019 1:50,-6,0
15.01.2019 2:20,-6,0
15.01.2019 2:50,-7,0
15.01.2019 3:20,-7,0
15.01.2019 3:50,-6,0
15.01.2019 4:20,-6,0
15.01.2019 4:50,-7,0
15.01.2019 5:20,-4,0
15.01.2019 5:50,-4,0
15.01.2019 6:20,-3,0
15.01.2019 6:50,-4,0
15.01.2019 7:20,-4,0
15.01.2019 7:50,-4,0
15.01.2019 8:20,-3,0
15.01.2019 8:50,-3,0
15.01.2019 9:20,-3,0
15.01.2019 9:50,-4,0
15.01.2019 10:20,-3,0
15.01.2019 10:50,-3,0
15.01.2019 11:20,-3,0
15.01.2019 11:50,-3,0
15.01.2019 12:20,-3,0
15.01.2019 12:50,-3,0
15.01.2019 13:20,-3,0
15.01.2019 13:50,-3,1
15.01.2019 14:20,-3,1
15.01.2019 14:50,-3,1
